RegionID,SizeRank,RegionName,RegionType,StateName,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024
394498,905,"Cordele, GA",msa,GA,215167,220667,237567,244067,236733,229500,225066,222900,212733,201666,197500,201667,204000,207667,204000,208667,206667,207817,200650,192483,185083,179583,180500,195750,202067,221317,216317,232167,223333,223333,205583,194417,203550,228467,258133,264000,254300,240783,230750,229117,240633,239667,238667,234000,230650,209950,197267,184767,187800,174150,191000,204667,218333,210000,203333,221333,221333,217816,218150,244483,283833,288800,288200,270033,276400,280333,279317,269467,276133,290150,282667,256317,241950,237117,243433,243450,258950,275150,291833,281250,274250,276750
394594,923,"Fitzgerald, GA",msa,GA,93300,91466,92967,96167,103000,113167,113167,108000,97967,98100,105583,116433,123133,121483,117333,113650,106317,99900,96883,97383,97633,97567,96233,95733,93333,95467,102100,111717,118733,118600,121450,116433,117817,116150,123650,124067,122100,129300,139000,147633,144617,141417,142783,160717,180583,200883,201300,197967,191300,189217,181217,164583,148333,136650,139817,141483,146500,139967,134933,134933,143950,153650,157983,158633,158633,156800,153833,154983,166883,176850,176867,169717,165333,166833,166250,165667,171667,181633,189933,188233,186542,186542
753924,55,"Urban Honolulu, HI",msa,HI,684000,679667,679983,687983,695983,701500,701833,701833,699333,699083,699083,697717,697300,696633,698000,698333,699000,698333,695333,690967,685300,683633,678000,681333,689333,704667,720333,733667,,776000,792933,807933,821600,838333,846500,864833,873167,881217,881383,889383,914833,933000,955500,965500,974500,985333,991750,999083,997750,1004667,1004963,1034629,1044296,1061950,1050283,1032617,1013333,995333,990000,981333,974667,977650,987317,995650,998333,999000,1007333,1008242,1007908,1008908,1015500,1014167,1004833,1000500,1005500,1030500,1033000,1041000,1015667,1010667,999150,995150
394680,229,"Hilo, HI",msa,HI,478000,476333,480333,479000,480650,479983,475733,465750,454083,458000,466333,476667,476833,481500,475333,467167,452500,446667,439933,441267,442900,445967,444633,439667,438333,431667,433000,437817,446150,449783,456300,467950,482983,491650,493000,489667,483000,470000,470667,474667,490833,493500,506167,503000,503000,503000,512500,519417,516083,509917,521262,547928,581562,597967,597967,591000,579667,577667,577833,587500,589500,591300,584967,584133,585667,587000,575167,565333,572000,586333,612000,619000,625667,621667,628333,630000,628333,627333,632000,638667,643000,655000
394731,267,"Kahului, HI",msa,HI,937583,952250,970917,993000,1023333,1049000,1048833,1022166,997833,1036333,1058625,1108958,1102958,1100667,1067000,1072167,1087000,1104000,1083167,1066333,1059667,1102667,1119500,1125333,1099000,1097500,1081667,1065000,1041500,1057333,1089167,1180833,1280000,1331167,1301167,1289000,1321000,1417667,1423167,1389833,1339667,1331000,1359000,1374333,1456333,1513333,1569167,1604000,1637333,1681500,1631500,1607833,1571833,1587000,1619000,1639833,1633167,1573167,1521667,1496667,1526667,1570000,1611667,1633000,1656333,1698000,1712500,1704167,1687500,1788333,1948167,2114833,2113167,2063333,1975833,1944167,1865000,1818333,1753000,1722167,1689667,1756633
394736,478,"Kapaa, HI",msa,HI,1288333,1289667,1297667,1297667,1296333,1299833,1298167,1276167,1238000,1224667,1228167,1269833,1269833,1280833,1272500,1288833,1323833,1356333,1388333,1394167,1395000,1380000,1355000,1323000,1338000,1331167,1329833,1296500,1304833,1254000,,,976333,983667,1003667,1002333,1061667,1143403,1245070,1256910,1258340,1258340,1297500,1282333,1282333,1266000,1265333,1170167,1070500,1071333,1159500,1259167,1313333,1352000,1382000,1386998,1386998,1383665,1382997,1376327,1407493,1497497,1538333,1545833,1441667,1412500,1355000,1409500,1404500,1410631,1406131,1457798,1493333,1449167,1382500,1316667,1297333,1297333,1347333,1370000,1336667,1303333
394531,84,"Des Moines, IA",msa,IA,272033,275867,277667,275100,275067,273267,271600,268133,268067,264767,263267,263100,266400,269733,269967,270000,268333,264997,261630,257797,255000,253367,255533,260373,264373,268722,271649,275186,276503,276537,274000,270332,267082,267642,269810,274040,276147,275280,269300,263267,258300,251967,244500,237833,234133,228300,224967,228333,239250,254250,265900,274950,278283,282433,285133,286767,285617,284617,282950,284967,289933,303267,313267,323267,324967,324967,323333,320000,317667,311000,308592,310592,317225,325800,331133,334500,332500,329167,326667,325800,323967,319800
394447,179,"Cedar Rapids, IA",msa,IA,194467,204467,211767,212267,208950,199983,192483,187500,189167,193313,200496,207163,212515,218965,222298,225267,223133,219775,211475,203225,194883,189883,186600,189633,192967,197967,198283,202917,205450,205442,200708,196208,189567,183000,174967,177633,180967,185967,184050,180717,178333,175917,175917,171667,170000,168300,169300,167633,172667,179967,187800,192775,193975,194475,190833,191300,189633,186300,181000,177167,172500,169500,175667,190642,207275,215608,215633,212333,210000,211667,214926,217889,222639,224696,228067,231650,236300,240650,238983,237350,231667,226667
394707,252,"Iowa City, IA",msa,IA,284783,284817,284783,284933,283233,279933,277467,275833,277167,277667,279300,281267,283233,284900,286567,288267,289933,288267,284900,281567,279900,279900,281417,282933,282933,280783,281717,284750,287083,287333,286000,285500,282800,281100,279933,283267,283267,284933,284967,283333,276667,,,,244983,249950,252450,262450,265817,279300,283800,288467,289133,286117,283083,281433,283250,288950,293300,298300,302600,309100,315133,320133,320633,319583,317917,314883,312767,306100,304467,301600,309367,316033,332400,344633,358267,360933,352633,343967,333300,333300
395210,261,"Waterloo, IA",msa,IA,141300,146300,148933,149900,149900,149900,149600,149600,149600,149417,149417,150700,153717,157050,159100,161167,163200,165866,165466,165117,162393,161543,161193,162950,162300,160967,162600,169917,176617,179950,177133,169958,164808,160942,158617,153767,148800,151617,153617,155283,151950,149950,149033,148883,145550,143800,142617,147650,155300,163283,171583,174933,177933,179617,181250,183283,181300,181000,179000,179300,182933,189900,199933,208267,207217,200300,196167,200550,208283,217450,223150,225633,228933,234933,241600,244933,246267,246267,237933,230083,225117,223450
395102,297,"Sioux City, IA",msa,IA,179500,181333,185417,186992,192217,193208,193283,189642,187967,187642,187642,185975,188817,194817,206492,213658,210825,202475,191133,184950,183292,182967,182975,182817,188142,201483,216325,223825,223825,217158,206983,200283,196950,199633,199417,204750,213083,217333,214000,205667,201667,199967,198283,193283,186633,184650,188983,205167,223833,236167,241667,240000,240083,238417,240075,243325,246658,248333,250000,249667,253000,254667,257333,261000,265000,262667,255333,243000,238000,231667,231667,230000,233325,239658,251992,256650,256150,247117,239717,233875,230575,227158
394325,336,"Ames, IA",msa,IA,233217,248783,247200,240533,231633,229800,228133,224467,219633,217150,215450,217683,219533,227400,232750,236733,237200,234283,230600,224267,220750,218933,218967,219450,221600,226583,231617,234817,233150,231483,229950,228283,228283,231616,233466,236767,233800,234617,234617,235950,234783,228117,221117,211267,204600,200933,210967,223333,238967,245633,251283,251817,251817,250500,241667,234967,231600,244100,255800,261983,266150,276150,288333,292083,290383,295383,299933,299933,293267,288267,288300,288267,293267,296567,292933,289300,282633,284633,284950,286650,286650,285000
394542,396,"Dubuque, IA",msa,IA,217467,231433,231283,229450,224900,224750,220050,212967,205800,203167,200983,206817,214450,226133,236767,242800,248967,250667,240667,228333,220667,223667,228333,220317,217967,224133,238650,248633,247617,248117,247983,249800,249800,245717,230717,221550,215633,230500,232000,225467,210617,201617,204283,207617,215833,218183,221517,223300,225650,225000,226650,227633,228300,230650,234300,234300,236633,244633,251283,254917,249092,252425,263958,291983,296000,286150,257317,251650,248333,249167,244983,234150,234917,238417,247550,251617,261967,265317,261967,250633,248983,246667
394605,548,"Fort Madison, IA",msa,IA,98483,101333,103317,103400,103150,106000,110167,112583,111917,111917,112667,115000,117333,117667,115650,112983,109633,108317,107983,111300,113267,113267,110117,106817,106817,109817,112967,114617,114767,114850,114850,116217,117883,118400,116400,115250,113050,111217,108200,107900,111733,117567,124233,125567,118667,113583,106750,105900,106400,113717,124900,131467,133983,133650,134833,135733,134383,131450,129850,128200,129633,134417,139050,143883,144100,143717,138717,133717,129450,127583,127433,131450,132117,130600,126600,126600,132450,134117,135317,131150,127483,122967
394838,598,"Mason City, IA",msa,IA,134450,137812,142978,147795,148467,148933,145600,143233,139863,139823,139823,139877,141600,144967,151617,158281,159915,159448,156100,154403,151320,146020,142717,143933,149267,155867,158138,158971,155738,154133,151800,148567,140593,135393,137710,137350,137867,138597,148297,156480,159167,155667,148667,142817,135783,130750,127683,126867,131400,138483,146817,157283,163033,171283,174150,172733,170000,168833,172167,181083,187750,195583,198833,203417,208817,211838,212254,209021,203333,198333,196333,191300,189300,189467,202333,207667,217167,219333,226000,221167,217667,212841
394477,631,"Clinton, IA",msa,IA,89017,89833,89833,91517,98250,103283,103933,98967,96133,96500,95317,91633,87267,87267,90767,90617,88433,83767,83950,83950,84950,83250,80850,78500,78500,77600,78300,80833,83833,87400,89200,89517,87583,84583,83333,80017,77050,76467,83567,90233,99067,101983,106950,110550,108217,108250,99300,96600,104900,114817,123183,114850,119933,134900,151567,153167,143167,136033,132767,133617,137417,154083,168233,171767,168117,163133,158267,148583,143900,148267,155783,162277,162577,164153,168993,177327,184600,184600,181267,173233,161600,149933
394427,649,"Burlington, IA",msa,IA,113667,117000,118000,120967,120900,119567,117933,121333,124667,126300,123283,124417,126117,127800,126667,127817,129450,131083,128683,128683,130033,131250,129583,124600,120967,122667,128667,132333,134817,132450,130783,125283,118983,115617,110800,111450,112967,119100,124083,130767,135467,136133,132933,132600,130267,128600,124233,124933,126117,131133,134967,135483,132150,129950,129917,129900,126567,123267,121633,124000,124583,124583,127250,134917,142833,141150,133717,127450,125767,126583,126600,126600,133300,138300,145000,145666,147300,145633,146600,146133,144783,139783
394895,670,"Muscatine, IA",msa,IA,148233,157000,163367,172067,176667,176500,168500,156800,148950,143850,141517,139833,139900,139767,146433,155767,159233,157600,149967,147317,142633,142617,141933,141583,143933,152300,159750,154250,144250,136833,141633,146600,146600,144117,137467,134117,132050,138567,140250,146917,148750,156733,159650,152983,150833,144150,148150,146950,148467,152617,157983,168950,174800,177300,175500,174500,174067,174233,176200,187433,193233,199267,195933,195117,192417,188267,185783,182450,187967,183783,187650,176283,185100,193767,213800,219750,221400,222733,223783,219617,212950,206967
394833,696,"Marshalltown, IA",msa,IA,106567,109900,111567,112900,121233,126233,129900,129900,128233,124900,123100,121100,120783,124250,131117,139883,139050,137517,134900,136583,138250,135750,133233,128233,128233,131567,136567,142233,144567,147083,146417,140750,126600,118767,110300,102767,91533,97000,109517,128583,137250,150567,152233,149600,138800,133833,132467,133267,124933,119967,121633,133267,141600,144967,144833,143150,148950,158250,168233,167400,159900,156567,153233,157417,158267,159950,160800,153517,148933,142750,141683,141250,147400,163750,183750,195417,201567,197417,197417,194100,198250,198250
394603,737,"Fort Dodge, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127733,128717,132350,137567,140083,140083,136283,133783,131967,134767,135683,138500,143433,147350,150717,150483,150333,149000,148317,148650,150617,152600,154233,152567,154750,157033,162567,164417,165467,163767,165400,165850,162017,155450,147967,146333,144500,146533,151500,156567,159900,161567,162900,162583,161100,160867
394947,762,"Ottumwa, IA",msa,IA,98067,100000,100500,102667,100967,102800,102800,107833,112167,115500,116333,117317,117317,116483,116167,117800,122133,123950,125650,126067,127417,129567,131483,135317,140583,145417,149750,152333,153833,154667,154667,151667,149967,151300,149300,,,129000,132633,132300,130967,123750,119417,117417,117667,115667,111667,110333,117233,,143517,150950,149400,150917,146667,141250,136083,137167,138150,140817,149483,162800,174133,170300,163633,156450,155700,153700,154133,154217,153750,157333,160333,165333,168733,169483,166817,158250,152833,152567,156233,159983
786262,786,"Pella, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267483,284650,275448,254948,228282,207800,198300,194133,199667,214667,225500,228300,228283,234933,252133,257467,265817,264300,276650,279983,288483,291483,293150,279817,280817,280750,292367,283700,279433,278666,278000,272233,253900,241550,231617,239617,252933,268700,279000,280667,284900,291067,298933,300617,289483,288967
394945,887,"Oskaloosa, IA",msa,IA,114100,116267,121567,126167,133700,135400,136500,130633,131800,131950,131950,129083,128167,129833,133200,136600,136800,133633,128667,130417,130067,128383,123133,119983,123167,123133,125633,129433,141633,144117,139450,,118100,113300,117500,119967,125767,125600,129600,142450,160783,164950,158783,146417,143250,139900,138933,136300,149000,163150,178817,175300,173800,173950,171433,169750,160750,154083,149083,146167,151167,159533,159617,151317,154483,169800,187133,180300,180000,189300,186617,177767,174800,203483,211817,208117,198117,202267,205450,198767,191133,182983
786254,902,"Carroll, IA",msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125583,118883,116600,119900,132600,140100,142433,139733,136350,137783,139233,140150,142917,143417,144250,147083,158167,165333,170000,171983,174733,172233,172250,168833,170167,170133,173283,182867,184533,186533,185783,191900,201067,206883,212467,214150,216667,216667,218083,217917,221233,229400,230383,226233,214983,205630
395135,903,"Storm Lake, IA",msa,IA,146642,148833,142000,145125,138625,137025,131050,127050,128650,128167,125250,120083,121417,125967,134967,136967,140000,137967,139300,137967,136167,134000,129750,126750,125883,131300,135633,141083,150917,159750,166000,163333,161633,161633,162450,162150,160150,160500,161167,166500,161000,154483,151150,151150,152333,147000,148000,152667,154317,153983,157983,167500,175333,178083,176917,180817,178067,173400,172000,173333,176167,181083,195750,219417,227833,236333,234317,238983,229150,207083,187417,185500,197083,204250,202500,208333,205833,192833,174417,177083,192083,221000
395112,922,"Spirit Lake, IA",msa,IA,250125,261133,275267,289217,286117,289317,289400,299400,298233,297567,292483,290317,287817,299333,311167,321150,311383,298883,279033,268800,257800,256000,261817,263400,271867,272883,280633,282333,288250,293750,291750,275983,259483,249817,252500,269000,282167,275333,272833,274650,291983,289817,301500,334667,,377650,372650,357817,342167,342500,379167,411667,436333,406333,374500,356500,357400,367233,368867,380283,395583,408767,429600,444300,438617,473467,477133,473650,432283,427100,437750,439117,430933,425967,436267,442133,449133,479917,513750,537083,506167,503833
395111,928,"Spencer, IA",msa,IA,147967,150367,154000,157367,161633,163233,154483,146117,139550,139933,141800,146767,148033,145533,139383,139300,138967,142317,142833,153500,159983,164950,161783,153933,153633,151533,156467,160100,175533,171467,164000,148317,153967,156283,147283,136600,134750,145400,160417,167283,164816,159483,159616,161950,160050,154917,162550,167300,170367,166400,170533,174300,178267,178267,181183,173383,165083,155333,162667,170500,178500,175633,172467,169617,179617,192950,202783,205817,202483,211000,213000,224967,231050,232550,229750,221667,220917,209500,197750,186150,183733,183733
753880,930,"Fairfield, IA",msa,IA,134600,138533,149267,158383,159567,154333,145250,144917,141667,141583,139400,141283,143750,144900,149600,151283,155133,155133,156817,156300,153800,152033,152033,153200,153267,151500,149817,148883,150417,153767,164567,171233,174467,171300,174800,169867,161533,154867,161567,173200,176600,171567,163267,158267,154467,159467,164500,173300,173117,171417,167533,165050,160050,157450,158117,161650,168167,166833,168317,169883,173217,179200,184967,190300,187083,180833,177000,175750,177833,182167,180633,180800,183633,193333,197083,197250,195750,193333,190833,189000,185667,185667
394399,79,"Boise City, ID",msa,ID,300900,309233,316567,324933,326063,327730,327893,325627,323960,325127,326293,326990,328993,337330,346633,354133,357433,358133,356615,353282,351278,351797,354309,359976,366776,373963,377933,382933,387480,392480,395813,404767,414800,423180,426647,431613,439267,452600,470933,488266,506633,513300,518300,509967,511666,519666,534666,551300,560117,570117,573150,573000,564666,548332,533232,519200,509198,502598,499964,508300,524997,549980,569963,585800,587483,578983,566450,556450,553267,549633,547950,547980,546647,548330,551667,553333,553300,549633,547967,546333,546667,545000
394480,262,"Coeur d'Alene, ID",msa,ID,357217,361217,363967,367300,371633,373000,374667,372667,370300,370391,369057,375823,383899,395233,404500,412967,421633,424450,427892,428192,427709,424267,421800,422283,423817,424283,424800,431633,443190,452903,456237,463047,476667,499188,,545005,547483,544150,566633,589967,601300,598000,588000,583300,589633,609967,631333,640000,657667,667667,689000,682333,672667,656000,649333,642633,626267,613233,602933,602967,612900,629900,654717,666483,672983,664833,656167,642967,636154,627121,617121,615471,618146,631179,641204,656229,662896,667667,669300,681300,687967,690842
394703,279,"Idaho Falls, ID",msa,ID,236617,238600,239633,241300,241333,241667,243333,248333,251667,253333,251633,254933,258250,263950,265650,267967,270617,272283,274950,273300,273267,269633,271300,274667,281333,287817,296483,305450,312300,320300,325950,329283,329267,331650,333317,346667,355833,372467,382133,397467,409167,418500,422333,425667,425000,425000,430000,441667,458333,483333,496667,496667,,,444000,437333,434000,430000,425000,430833,440833,455833,465667,469000,462333,451633,438300,434133,425833,424133,419967,431633,451333,466000,475983,478233,480233,476883,466633,456633,447333,439833
